,GeoFips,GeoName,Year,Real GDP,Population,state,code,Real GDP per capita,log GDP per capita
543,37000,North Carolina,2007,438960100000.0,9118037.0,North Carolina,NC,48141.9520451606,10.781909259853569
544,38000,North Dakota,2007,32022200000.0,652822.0,North Dakota,ND,49051.96209686561,10.800635466168286
545,39000,Ohio,2007,546729300000.00006,11500468.0,Ohio,OH,47539.74359999959,10.769321347546667
546,40000,Oklahoma,2007,156219500000.0,3634349.0,Oklahoma,OK,42984.17680855636,10.668587345757642
547,41000,Oregon,2007,168975100000.0,3722417.0,Oregon,OR,45393.920133074826,10.723133457287972
548,42000,Pennsylvania,2007,617309900000.0,12563937.0,Pennsylvania,PA,49133.47623440009,10.802295878499228
549,44000,Rhode Island,2007,51469100000.0,1057315.0,Rhode Island,RI,48679.05969365799,10.793004230843788
550,45000,South Carolina,2007,178474600000.0,4444110.0,South Carolina,SC,40159.807025478665,10.600621949211602
551,46000,South Dakota,2007,37755900000.0,791623.0,South Dakota,SD,47694.29387473583,10.772567044453167
552,47000,Tennessee,2007,273224000000.0,6175727.0,Tennessee,TN,44241.592933107306,10.697420642173384
553,48000,Texas,2007,1286192700000.0,23831983.0,Texas,TX,53969.185023336075,10.896168514949037
554,49000,Utah,2007,123835300000.0,2597746.0,Utah,UT,47670.28801122204,10.772063589951587
555,50000,Vermont,2007,26886700000.0,623481.0,Vermont,VT,43123.527421044106,10.67182400699225
556,51000,Virginia,2007,424939500000.0,7751000.0,Virginia,VA,54823.82918333118,10.911880217532861
557,53000,Washington,2007,373180600000.0,6461587.0,Washington,WA,57753.70663584658,10.963942810494828
558,54000,West Virginia,2007,67119100000.00001,1834052.0,West Virginia,WV,36596.072521389804,10.507696205472776
559,55000,Wisconsin,2007,269933599999.99997,5610775.0,Wisconsin,WI,48109.86004607206,10.781242425648987
560,56000,Wyoming,2007,40632200000.0,534876.0,Wyoming,WY,75965.64437364922,11.238036469348955
561,01000,Alabama,2008,186946700000.0,4718206.0,Alabama,AL,39622.41156914302,10.587150185869728
562,02000,Alaska,2008,51252100000.0,687455.0,Alaska,AK,74553.38894909485,11.219270777900041
563,04000,Arizona,2008,280810100000.0,6280362.0,Arizona,AZ,44712.406705218586,10.708006297017008
564,05000,Arkansas,2008,106536500000.0,2874554.0,Arkansas,AR,37061.923345325915,10.520345396639637
565,06000,California,2008,2061638800000.0,36604337.0,California,CA,56322.25492842556,10.93884502782208
566,08000,Colorado,2008,270981400000.00003,4889730.0,Colorado,CO,55418.479138929964,10.922668375581559
567,09000,Connecticut,2008,257756000000.0,3545579.0,Connecticut,CT,72697.85837517653,11.194067204699486
568,10000,Delaware,2008,58655700000.0,883874.0,Delaware,DE,66362.06065570432,11.10288079650014
569,11000,District of Columbia,2008,106768900000.0,580236.0,District of Columbia,DC,184009.4375392082,12.122742326249742
570,12000,Florida,2008,816070200000.0,18527305.0,Florida,FL,44046.89187121386,10.693010069765126
571,13000,Georgia,2008,445764600000.0,9504843.0,Georgia,GA,46898.68101977066,10.755744830793077
572,15000,Hawaii,2008,70460800000.0,1332213.0,Hawaii,HI,52890.04085682995,10.875970336546587
573,16000,Idaho,2008,60309500000.0,1534320.0,Idaho,ID,39306.98941550654,10.579157629767135
574,17000,Illinois,2008,706616500000.0,12747038.0,Illinois,IL,55433.7799887315,10.922944434004167
575,18000,Indiana,2008,300962600000.0,6424806.0,Indiana,IN,46843.84244442556,10.754574847746449
576,19000,Iowa,2008,149881400000.0,3016734.0,Iowa,IA,49683.33303499745,10.81342480443336
577,20000,Kansas,2008,139536800000.0,2808076.0,Kansas,KS,49691.247672783786,10.813584093413434
578,21000,Kentucky,2008,173810100000.0,4289878.0,Kentucky,KY,40516.3270377386,10.609460308591137
579,22000,Louisiana,2008,232150700000.0,4435586.0,Louisiana,LA,52338.22543402382,10.865482270924415
580,23000,Maine,2008,54653900000.0,1330509.0,Maine,ME,41077.43728152158,10.623214278491922
581,24000,Maryland,2008,314757600000.0,5684965.0,Maryland,MD,55366.67332164754,10.9217331271316
582,25000,Massachusetts,2008,414919900000.0,6468967.0,Massachusetts,MA,64140.05512781253,11.068824332738709
583,26000,Michigan,2008,420974000000.0,9946889.0,Michigan,MI,42322.1773159427,10.653066514073164
584,27000,Minnesota,2008,288420600000.0,5247018.0,Minnesota,MN,54968.47923906493,10.914515195183037
585,28000,Mississippi,2008,101777600000.0,2947806.0,Mississippi,MS,34526.55975325378,10.44948415475894
586,29000,Missouri,2008,273436200000.0,5923916.0,Missouri,MO,46158.01439453226,10.739825884540407
587,30000,Montana,2008,40471100000.0,976415.0,Montana,MT,41448.66680663447,10.632210996153155
588,31000,Nebraska,2008,93840500000.0,1796378.0,Nebraska,NE,52238.72703851862,10.863579396090605
589,32000,Nevada,2008,139954200000.0,2653630.0,Nevada,NV,52740.660906004225,10.873141991228158
590,33000,New Hampshire,2008,65854100000.00001,1315906.0,New Hampshire,NH,50044.68404278118,10.82067156617093
591,34000,New Jersey,2008,534501400000.0,8711090.0,New Jersey,NJ,61358.727782631104,11.024492702166334
592,35000,New Mexico,2008,86965200000.0,2010662.0,New Mexico,NM,43252.02346291918,10.674799296535436
593,36000,New York,2008,1190080900000.0,19212436.0,New York,NY,61943.25904325719,11.033974068275677
594,37000,North Carolina,2008,450538000000.0,9309449.0,North Carolina,NC,48395.77508830007,10.787167797330545
595,38000,North Dakota,2008,34256400000.0,657569.0,North Dakota,ND,52095.521534622225,10.860834265018404
596,39000,Ohio,2008,537124100000.0,11515391.0,Ohio,OH,46644.01755876114,10.750299957082163
597,40000,Oklahoma,2008,162387000000.0,3668976.0,Oklahoma,OK,44259.48820597355,10.697825050184672
598,41000,Oregon,2008,173598500000.0,3768748.0,Oregon,OR,46062.64467669369,10.737757589804778
599,42000,Pennsylvania,2008,629807900000.0,12612285.0,Pennsylvania,PA,49936.06630360795,10.818498792281385
600,44000,Rhode Island,2008,50575200000.0,1055003.0,Rhode Island,RI,47938.441881207924,10.77767300602523
601,45000,South Carolina,2008,176567600000.0,4528996.0,South Carolina,SC,38986.03575715236,10.570958803484974
602,46000,South Dakota,2008,39080800000.0,799124.0,South Dakota,SD,48904.55048277864,10.797625728040977
603,47000,Tennessee,2008,274571099999.99997,6247411.0,Tennessee,TN,43949.58167471293,10.69079838485899
604,48000,Texas,2008,1282088700000.0,24309039.0,Texas,TX,52741.233415274044,10.87315284634739
605,49000,Utah,2008,124225500000.0,2663029.0,Utah,UT,46648.19647101102,10.750389544670927
606,50000,Vermont,2008,27758400000.0,624151.0,Vermont,VT,44473.853282298674,10.702656728779461
607,51000,Virginia,2008,431216700000.0,7833496.0,Virginia,VA,55047.79730531553,10.915957128731145
608,53000,Washington,2008,381289900000.0,6562231.0,Washington,WA,58103.69979356106,10.969984620564015
609,54000,West Virginia,2008,68483899999.99999,1840310.0,West Virginia,WV,37213.24124739853,10.524419924437664
610,55000,Wisconsin,2008,266626900000.00003,5640996.0,Wisconsin,WI,47265.92608822981,10.763544936198262
611,56000,Wyoming,2008,42868200000.0,546043.0,Wyoming,WY,78507.00402715537,11.270943123066205
612,01000,Alabama,2009,180707200000.0,4757938.0,Alabama,AL,37980.15022474021,10.544818939722862
613,02000,Alaska,2009,56215100000.0,698895.0,Alaska,AK,80434.25693416035,11.29519544569086
614,04000,Arizona,2009,257498500000.0,6343154.0,Arizona,AZ,40594.71045476745,10.611393052736744
615,05000,Arkansas,2009,102996600000.0,2896843.0,Arkansas,AR,35554.77462879417,10.478829733633324
616,06000,California,2009,1995439700000.0,36961229.0,California,CA,53987.374175247256,10.89650548663873
617,08000,Colorado,2009,264966300000.0,4972195.0,Colorado,CO,53289.603484979976,10.88349653456095
618,09000,Connecticut,2009,244894700000.0,3561807.0,Connecticut,CT,68755.74673192568,11.138315600863477
619,10000,Delaware,2009,61517700000.0,891730.0,Delaware,DE,68986.91307907102,11.141672100069908
620,11000,District of Columbia,2009,105893900000.0,592228.0,District of Columbia,DC,178805.96662096356,12.094056511528104
621,12000,Florida,2009,769061100000.0,18652644.0,Florida,FL,41230.67485767701,10.626937793689159
622,13000,Georgia,2009,428740700000.0,9620846.0,Georgia,GA,44563.72131931017,10.70467538366603
623,15000,Hawaii,2009,67927500000.0,1346717.0,Hawaii,HI,50439.32763899171,10.828526460073114
624,16000,Idaho,2009,57327900000.0,1554439.0,Idaho,ID,36880.12202473047,10.515427986361653
625,17000,Illinois,2009,688161000000.0,12796778.0,Illinois,IL,53776.11458134227,10.892584680677848
626,18000,Indiana,2009,279520700000.0,6459325.0,Indiana,IN,43273.9798663173,10.675306806486772
627,19000,Iowa,2009,146182800000.0,3032870.0,Iowa,IA,48199.49420845602,10.783103806383135
628,20000,Kansas,2009,134227000000.0,2832704.0,Kansas,KS,47384.760285578726,10.76605594302432
629,21000,Kentucky,2009,166704200000.0,4317074.0,Kentucky,KY,38615.08975755338,10.561398405422608
630,22000,Louisiana,2009,236411000000.0,4491648.0,Louisiana,LA,52633.46548972671,10.87110742246025
631,23000,Maine,2009,53630100000.0,1329590.0,Maine,ME,40335.817808497355,10.60499513257144
632,24000,Maryland,2009,311342200000.0,5730388.0,Maryland,MD,54331.783467367306,10.90286466557346
633,25000,Massachusetts,2009,407219600000.0,6517613.0,Massachusetts,MA,62479.868013028696,11.042599672043806
634,26000,Michigan,2009,383140100000.0,9901591.0,Michigan,MI,38694.80167379162,10.563460546321005
635,27000,Minnesota,2009,277494100000.0,5281203.0,Minnesota,MN,52543.72914655998,10.869401038005877
636,28000,Mississippi,2009,98000600000.0,2958774.0,Mississippi,MS,33122.02959739406,10.407953886736202
637,29000,Missouri,2009,266834900000.00003,5961088.0,Missouri,MO,44762.78491443173,10.709132379311436
638,30000,Montana,2009,39513400000.0,983982.0,Montana,MT,40156.62888142263,10.600542808646615
639,31000,Nebraska,2009,93977600000.0,1812683.0,Nebraska,NE,51844.47584050824,10.856003666815091
640,32000,Nevada,2009,128241300000.0,2684665.0,Nevada,NV,47768.08279617755,10.774112971523298
641,33000,New Hampshire,2009,65023400000.0,1316102.0,New Hampshire,NH,49406.04907522365,10.807828146594971
642,34000,New Jersey,2009,506850700000.0,8755602.0,New Jersey,NJ,57888.73226535423,10.966278037806735
643,35000,New Mexico,2009,88069900000.0,2036802.0,New Mexico,NM,43239.30357491793,10.674505165585465
644,36000,New York,2009,1230672300000.0,19307066.0,New York,NY,63742.067282517186,11.062600020493978
645,37000,North Carolina,2009,431955300000.0,9449566.0,North Carolina,NC,45711.654905632706,10.730108575125307
646,38000,North Dakota,2009,35244400000.0,664968.0,North Dakota,ND,53001.64819961261,10.87807829015662
647,39000,Ohio,2009,511076500000.0,11528896.0,Ohio,OH,44330.04686658636,10.699417984959076
648,40000,Oklahoma,2009,160091600000.0,3717572.0,Oklahoma,OK,43063.48337032881,10.670430663381
649,41000,Oregon,2009,165527200000.0,3808600.0,Oregon,OR,43461.429396628686,10.679629143205792
650,42000,Pennsylvania,2009,610147900000.0,12666858.0,Pennsylvania,PA,48168.84344957526,10.7824676895701
651,44000,Rhode Island,2009,50004300000.0,1053646.0,Rhode Island,RI,47458.349388694114,10.76760775038567
652,45000,South Carolina,2009,168851800000.0,4589872.0,South Carolina,SC,36787.91042538877,10.512924549132943
653,46000,South Dakota,2009,39987300000.0,807067.0,South Dakota,SD,49546.4440994366,10.810665773296739
654,47000,Tennessee,2009,264737099999.99997,6306019.0,Tennessee,TN,41981.65276698341,10.644987962942258
655,48000,Texas,2009,1277295400000.0,24801761.0,Texas,TX,51500.189845390414,10.849340772963293
656,49000,Utah,2009,121431400000.0,2723421.0,Utah,UT,44587.81804208751,10.705215962629373
657,50000,Vermont,2009,27222000000.0,624817.0,Vermont,VT,43567.95669772109,10.682077221012044
658,51000,Virginia,2009,427648900000.0,7925937.0,Virginia,VA,53955.62694984833,10.895917264595921
659,53000,Washington,2009,370136600000.0,6667426.0,Washington,WA,55514.16693638595,10.924393527276267
660,54000,West Virginia,2009,68191800000.0,1847775.0,West Virginia,WV,36904.81795673174,10.516097389438478
661,55000,Wisconsin,2009,258761200000.0,5669264.0,Wisconsin,WI,45642.820655379604,10.728601604331441
662,56000,Wyoming,2009,41546400000.0,559851.0,Wyoming,WY,74209.7450928908,11.214650756015425
663,01000,Alabama,2010,184702400000.0,4787998.0,Alabama,AL,38576.123047670444,10.56038879016261
664,02000,Alaska,2010,54601500000.0,714014.0,Alaska,AK,76471.18964053926,11.244669342874753
665,04000,Arizona,2010,260307100000.0,6402024.0,Arizona,AZ,40660.12561027575,10.613003176461278
666,05000,Arkansas,2010,105662000000.0,2921561.0,Arkansas,AR,36166.28234015994,10.495882536698723
667,06000,California,2010,2036015000000.0,37322360.0,California,CA,54552.15050709548,10.906912413162358
668,08000,Colorado,2010,267858900000.00003,5047005.0,Colorado,CO,53072.84221038022,10.879420630264647
669,09000,Connecticut,2010,244354700000.0,3580279.0,Connecticut,CT,68250.18385438676,11.130935406880747
670,10000,Delaware,2010,60577200000.0,899762.0,Delaware,DE,67325.80393481832,11.11729885871238
671,11000,District of Columbia,2010,109986500000.0,604795.0,District of Columbia,DC,181857.48890119794,12.110978631316973
672,12000,Florida,2010,775039500000.0,18842884.0,Florida,FL,41131.68132861191,10.624533938789455
673,13000,Georgia,2010,433727200000.0,9712576.0,Georgia,GA,44656.247734895456,10.706749503389151
674,15000,Hawaii,2010,69628100000.0,1365064.0,Hawaii,HI,51007.20552296449,10.83972218649072
675,16000,Idaho,2010,58281800000.0,1571266.0,Idaho,ID,37092.25554425539,10.521163481367305
676,17000,Illinois,2010,698179600000.0,12845511.0,Illinois,IL,54352.03005937249,10.903237243450192
677,18000,Indiana,2010,297517300000.0,6491352.0,Indiana,IN,45832.87117999455,10.732756824024243
678,19000,Iowa,2010,150148400000.0,3051447.0,Iowa,IA,49205.63916069982,10.803763512999758
679,20000,Kansas,2010,135723200000.00002,2858822.0,Kansas,KS,47475.21881390308,10.767963144704158
680,21000,Kentucky,2010,173780100000.0,4349138.0,Kentucky,KY,39957.36626430341,10.59556832128866
681,22000,Louisiana,2010,246836200000.0,4544800.0,Louisiana,LA,54311.78489702517,10.902496515468139
682,23000,Maine,2010,54305000000.0,1327961.0,Maine,ME,40893.52021633166,10.618726899561006
683,24000,Maryland,2010,325369700000.0,5791559.0,Maryland,MD,56179.9853890809,10.93631584058488
684,25000,Massachusetts,2010,425792700000.0,6569537.0,Massachusetts,MA,64813.19764239093,11.07926452892384
685,26000,Michigan,2010,404216900000.0,9880076.0,Michigan,MI,40912.32699019724,10.61918669002438
686,27000,Minnesota,2010,287140100000.0,5312113.0,Minnesota,MN,54053.838839648175,10.89773584440556
687,28000,Mississippi,2010,98601100000.0,2970366.0,Mississippi,MS,33194.932880325185,10.410152519169747
688,29000,Missouri,2010,270732900000.00003,5996166.0,Missouri,MO,45151.00148995208,10.717767739993416
689,30000,Montana,2010,40793700000.0,990863.0,Montana,MT,41169.86909391107,10.625461935111362
690,31000,Nebraska,2010,97466100000.0,1830158.0,Nebraska,NE,53255.56591288839,10.882857602295097
691,32000,Nevada,2010,129828400000.0,2701967.0,Nevada,NV,48049.58757823467,10.779988831182303
692,33000,New Hampshire,2010,67125800000.0,1317094.0,New Hampshire,NH,50965.079181895904,10.838895955253733
693,34000,New Jersey,2010,513917900000.0,8809058.0,New Jersey,NJ,58339.71123813693,10.97403829377177
694,35000,New Mexico,2010,87610300000.0,2064892.0,New Mexico,NM,42428.51442109321,10.655575925118024
695,36000,New York,2010,1277466800000.0,19419964.0,New York,NY,65781.11061379929,11.094088003361529
696,37000,North Carolina,2010,437836500000.0,9571353.0,North Carolina,NC,45744.47311681013,10.73082625721607
697,38000,North Dakota,2010,37917200000.0,675054.0,North Dakota,ND,56169.13609874173,10.936122705289666
698,39000,Ohio,2010,523979400000.0,11541886.0,Ohio,OH,45398.07445680888,10.72322497028437
699,40000,Oklahoma,2010,160564200000.0,3759581.0,Oklahoma,OK,42708.0038972428,10.662141626551415
700,41000,Oregon,2010,169234000000.0,3837611.0,Oregon,OR,44098.78958549994,10.694187614017443
701,42000,Pennsylvania,2010,627726300000.0,12716521.0,Pennsylvania,PA,49363.052992245284,10.80695750821122
702,44000,Rhode Island,2010,51332800000.0,1054954.0,Rhode Island,RI,48658.80408055706,10.79258803898159
703,45000,South Carolina,2010,172131000000.0,4633890.0,South Carolina,SC,37146.11266128458,10.522614405674487
704,46000,South Dakota,2010,40369600000.0,816078.0,South Dakota,SD,49467.82047794451,10.809077645801116
705,47000,Tennessee,2010,268449800000.0,6356320.0,Tennessee,TN,42233.52505852443,10.650969617295956
706,48000,Texas,2010,1309962400000.0,25238863.0,Texas,TX,51902.59165002798,10.85712400336058
707,49000,Utah,2010,123902200000.0,2776094.0,Utah,UT,44631.846039795484,10.706202919971904
708,50000,Vermont,2010,28403700000.0,626360.0,Vermont,VT,45347.244396193884,10.72210469065841
709,51000,Virginia,2010,441242400000.0,8025030.0,Virginia,VA,54983.27109057536,10.914784255958429
710,53000,Washington,2010,380989500000.0,6743597.0,Washington,WA,56496.48103230368,10.941933632580795
711,54000,West Virginia,2010,69153500000.0,1854409.0,West Virginia,WV,37291.395803191204,10.526517903504555
712,55000,Wisconsin,2010,266830800000.0,5691995.0,Wisconsin,WI,46878.25621772331,10.75530922683816
713,56000,Wyoming,2010,40056600000.0,564405.0,Wyoming,WY,70971.37693677412,11.1700319330044
714,01000,Alabama,2011,187605800000.0,4812138.0,Alabama,AL,38985.955930607146,10.570956755915239
715,02000,Alaska,2011,55280300000.0,722511.0,Alaska,AK,76511.3610727034,11.24519451954229
716,04000,Arizona,2011,266101500000.0,6446537.0,Arizona,AZ,41278.20874990712,10.628090006527597
717,05000,Arkansas,2011,107932500000.0,2938833.0,Arkansas,AR,36726.31279150602,10.511248746938408
718,06000,California,2011,2063827500000.0,37650514.0,California,CA,54815.38711529941,10.911726220298414
719,08000,Colorado,2011,271700599999.99997,5119188.0,Colorado,CO,53074.94079139113,10.879460171005901
720,09000,Connecticut,2011,238542400000.0,3594193.0,Connecticut,CT,66368.83439481408,11.102982863756042
721,10000,Delaware,2011,62919300000.0,908169.0,Delaware,DE,69281.48835734319,11.145933026223558
722,11000,District of Columbia,2011,111646500000.0,617794.0,District of Columbia,DC,180718.00632573318,12.104693119240247
723,12000,Florida,2011,772021300000.0,19039100.0,Florida,FL,40549.25390380848,10.610272659961426
724,13000,Georgia,2011,441626700000.0,9805488.0,Georgia,GA,45038.72729230815,10.715278005138753
725,15000,Hawaii,2011,70646600000.0,1384943.0,Hawaii,HI,51010.47479932387,10.839786278839226
726,16000,Idaho,2011,58226200000.0,1586530.0,Idaho,ID,36700.34603820917,10.510541462832247
727,17000,Illinois,2011,711283400000.0,12892740.0,Illinois,IL,55169.296829068146,10.918161860654495
728,18000,Indiana,2011,299064500000.0,6521259.0,Indiana,IN,45859.93287492492,10.733347092715336
729,19000,Iowa,2011,152435200000.0,3069937.0,Iowa,IA,49654.1785710912,10.812837826477661
730,20000,Kansas,2011,139579400000.0,2872476.0,Kansas,KS,48592.01608647035,10.791214518337302
731,21000,Kentucky,2011,175745300000.0,4374212.0,Kentucky,KY,40177.59084379084,10.60106467748198
732,22000,Louisiana,2011,234975700000.0,4577075.0,Louisiana,LA,51337.52451074103,10.846177235707914
733,23000,Maine,2011,53789000000.0,1330029.0,Maine,ME,40441.975325350046,10.607623517771115
734,24000,Maryland,2011,332437200000.0,5854282.0,Maryland,MD,56785.306891605156,10.94703288975959
735,25000,Massachusetts,2011,434494500000.0,6629863.0,Massachusetts,MA,65535.96959695849,11.09035442504542
736,26000,Michigan,2011,414834400000.0,9895488.0,Michigan,MI,41921.570719907904,10.643555787756412
737,27000,Minnesota,2011,293783200000.0,5352572.0,Minnesota,MN,54886.361173656325,10.913020166281347
738,28000,Mississippi,2011,98515800000.0,2977897.0,Mississippi,MS,33082.339651102775,10.406754873695316
739,29000,Missouri,2011,268533800000.0,6011569.0,Missouri,MO,44669.50308646545,10.70704629018457
740,30000,Montana,2011,41875700000.0,998188.0,Montana,MT,41951.71651031669,10.6442746290634
741,31000,Nebraska,2011,102587400000.0,1843774.0,Nebraska,NE,55639.899467071344,10.926655839189438
742,32000,Nevada,2011,130697900000.0,2710520.0,Nevada,NV,48218.755072827356,10.783503333750021
743,33000,New Hampshire,2011,67559100000.00001,1321886.0,New Hampshire,NH,51108.11371025944,10.841698544610113
744,34000,New Jersey,2011,507604000000.0,8876959.0,New Jersey,NJ,57182.19493860454,10.953997851613932
745,35000,New Mexico,2011,87592900000.0,2082110.0,New Mexico,NM,42069.29509007689,10.647073420800664
746,36000,New York,2011,1279527100000.0,19600908.0,New York,NY,65278.97074972241,11.086425222812137
747,37000,North Carolina,2011,443288700000.0,9642580.0,North Carolina,NC,45972.001269369815,10.735787822100452
748,38000,North Dakota,2011,42340800000.0,687065.0,North Dakota,ND,61625.610386208,11.028832816143128
749,39000,Ohio,2011,541180199999.99994,11557958.0,Ohio,OH,46823.16720652558,10.754133385201358
750,40000,Oklahoma,2011,166327200000.0,3786640.0,Oklahoma,OK,43924.74594891513,10.69023312929162
751,41000,Oregon,2011,173831700000.0,3872655.0,Oregon,OR,44886.95739744439,10.711902550406572
752,42000,Pennsylvania,2011,637114000000.0,12772774.0,Pennsylvania,PA,49880.62890645368,10.817388008103695
753,44000,Rhode Island,2011,51279600000.0,1058647.0,Rhode Island,RI,48438.80915923816,10.788056613534085
754,45000,South Carolina,2011,176083200000.0,4662785.0,South Carolina,SC,37763.52544670192,10.539098980485502
755,46000,South Dakota,2011,43049500000.0,823160.0,South Dakota,SD,52297.85217940619,10.864710581894359
756,47000,Tennessee,2011,276898300000.0,6404344.0,Tennessee,TN,43236.01293122293,10.674429059620676
757,48000,Texas,2011,1353600400000.0,25630063.0,Texas,TX,52812.995426503636,10.874512564912404
758,49000,Utah,2011,127992500000.0,2818261.0,Utah,UT,45415.41752165608,10.72360691936881
759,50000,Vermont,2011,29013500000.0,629582.0,Vermont,VT,46083.75080609039,10.738215689758775
760,51000,Virginia,2011,444288000000.0,8107628.0,Virginia,VA,54798.76481752739,10.911422932855938
761,53000,Washington,2011,387745200000.0,6830460.0,Washington,WA,56767.06986059504,10.946711680610324
762,54000,West Virginia,2011,70361300000.0,1857326.0,West Virginia,WV,37883.11798790304,10.542260856159196
763,55000,Wisconsin,2011,272813200000.0,5713164.0,Wisconsin,WI,47751.683655501576,10.773769605088344
764,56000,Wyoming,2011,39767900000.0,566858.0,Wyoming,WY,70154.95944310568,11.158461780723812
765,01000,Alabama,2012,189245500000.0,4839261.0,Alabama,AL,39106.28089702126,10.574038369825217
766,02000,Alaska,2012,58283600000.0,731106.0,Alaska,AK,79719.76703788507,11.286272852068134
767,04000,Arizona,2012,271440000000.0,6507351.0,Arizona,AZ,41712.82600247013,10.638563938491364
768,05000,Arkansas,2012,108492100000.0,2948887.0,Arkansas,AR,36790.86380726016,10.51300482722683
769,06000,California,2012,2113096400000.0,37970368.0,California,CA,55651.19621700796,10.926858851836693
770,08000,Colorado,2012,276823100000.0,5188703.0,Colorado,CO,53351.11683979599,10.884650190715018
771,09000,Connecticut,2012,240911900000.0,3605259.0,Connecticut,CT,66822.35589731556,11.109792972657008
772,10000,Delaware,2012,62354600000.0,916572.0,Delaware,DE,68030.22566694161,11.127707380501642
773,11000,District of Columbia,2012,112157000000.0,631132.0,District of Columbia,DC,177707.6744642959,12.087895200966486
774,12000,Florida,2012,778545000000.0,19271885.0,Florida,FL,40397.96833573882,10.606534773965386
775,13000,Georgia,2012,447764700000.0,9906963.0,Georgia,GA,45196.9690408655,10.718785306953906
776,15000,Hawaii,2012,71905300000.0,1405024.0,Hawaii,HI,51177.27526362539,10.843050869993043
777,16000,Idaho,2012,58323900000.0,1600013.0,Idaho,ID,36452.141326351724,10.503755482661933
778,17000,Illinois,2012,726399100000.0,12928106.0,Illinois,IL,56187.58849904232,10.936451166279117
779,18000,Indiana,2012,300513900000.0,6546242.0,Indiana,IN,45906.323047635575,10.734358143590105
780,19000,Iowa,2012,158538400000.0,3082570.0,Iowa,IA,51430.59200602095,10.84798844961115
781,20000,Kansas,2012,141818200000.0,2891101.0,Kansas,KS,49053.35372233623,10.800663836200206
782,21000,Kentucky,2012,178143700000.0,4394010.0,Kentucky,KY,40542.39749112997,10.610103557160413
783,22000,Louisiana,2012,235384700000.0,4603574.0,Louisiana,LA,51130.86050099336,10.842143517601768
784,23000,Maine,2012,53679700000.0,1330899.0,Maine,ME,40333.41373011776,10.604935529217487
785,24000,Maryland,2012,332523500000.0,5913919.0,Maryland,MD,56227.26655539246,10.937157088249638
786,25000,Massachusetts,2012,442916900000.0,6692712.0,Massachusetts,MA,66178.98693384684,11.100118273619648
787,26000,Michigan,2012,422691200000.0,9920751.0,Michigan,MI,42606.77442665379,10.659768543714325
788,27000,Minnesota,2012,298328300000.0,5388297.0,Minnesota,MN,55365.97184602111,10.921720457414816
789,28000,Mississippi,2012,100448400000.0,2982342.0,Mississippi,MS,33681.04664052614,10.424690543898537
790,29000,Missouri,2012,271535099999.99997,6026727.0,Missouri,MO,45055.15182619023,10.715642614460158
791,30000,Montana,2012,42340900000.0,1005385.0,Montana,MT,42114.1154880966,10.648138248227989
792,31000,Nebraska,2012,102725900000.0,1858886.0,Nebraska,NE,55262.076318827516,10.919842171402147
793,32000,Nevada,2012,129312900000.0,2739941.0,Nevada,NV,47195.50530467627,10.762053940443465
794,33000,New Hampshire,2012,68498100000.00001,1327287.0,New Hampshire,NH,51607.602575780526,10.851424277356596
795,34000,New Jersey,2012,517195900000.0,8933292.0,New Jersey,NJ,57895.331306756794,10.966392026575242
796,35000,New Mexico,2012,87925200000.0,2090254.0,New Mexico,NM,42064.361556059695,10.646956142312613
797,36000,New York,2012,1328233500000.0,19757479.0,New York,NY,67226.87140398833,11.115828318666866
798,37000,North Carolina,2012,445095300000.0,9722105.0,North Carolina,NC,45781.782854638994,10.731641536711543
799,38000,North Dakota,2012,51832600000.0,705071.0,North Dakota,ND,73514.01490062702,11.205231345944108
800,39000,Ohio,2012,545740100000.0,11573024.0,Ohio,OH,47156.222954346245,10.761221261417345
801,40000,Oklahoma,2012,174874400000.0,3815353.0,Oklahoma,OK,45834.39592614366,10.732790090995046
802,41000,Oregon,2012,174611000000.0,3900071.0,Oregon,OR,44771.236215956065,10.70932116345053
803,42000,Pennsylvania,2012,647925900000.0,12815609.0,Pennsylvania,PA,50557.55836495948,10.830867735822363
804,44000,Rhode Island,2012,51583000000.0,1063602.0,Rhode Island,RI,48498.40447836691,10.789286179031185
805,45000,South Carolina,2012,177618100000.0,4701074.0,South Carolina,SC,37782.45141429384,10.539600025511968
806,46000,South Dakota,2012,43901500000.0,832800.0,South Dakota,SD,52715.53794428434,10.872665528725829
807,47000,Tennessee,2012,286341500000.0,6463111.0,Tennessee,TN,44303.973736486965,10.69882965260827
808,48000,Texas,2012,1421180100000.0,26055816.0,Texas,TX,54543.68038214577,10.906757134543593
809,49000,Utah,2012,129512500000.0,2860480.0,Utah,UT,45276.4920572771,10.720543237642657
810,50000,Vermont,2012,29241300000.0,630661.0,Vermont,VT,46366.114283267874,10.744324175799372
811,51000,Virginia,2012,445973600000.0,8196915.0,Virginia,VA,54407.49355092739,10.904257172455429
812,53000,Washington,2012,400530600000.0,6904030.0,Washington,WA,58014.029487125634,10.968440147987504
813,54000,West Virginia,2012,70322200000.0,1858745.0,West Virginia,WV,37833.1616224926,10.540941288612654
814,55000,Wisconsin,2012,277107100000.0,5734069.0,Wisconsin,WI,48326.43276528413,10.78573395216851
815,56000,Wyoming,2012,38855400000.0,575497.0,Wyoming,WY,67516.25117072722,11.120123605967892
816,01000,Alabama,2013,191369800000.0,4864399.0,Alabama,AL,39340.89288317015,10.58001978825819
